,Unnamed: 0,Unnamed: 1,Unnamed: 2,CRS_BIS,CRS_M1,CRS_M2,CRS_M3,Climate Speech Score,Climate Similarity Metric,Unnamed: 9
274,2021-11-26,Bank of Spain,"Pablo Hernández de Cos: Climate risk, energy transition, financial risks and global economic growth",1,1,1,1,1.66482044645352,0.7708823953548,r211202e
275,2021-11-26,National Bank of Ukraine,Sergiy Nikolaychuk: Inflation targeting in emerging economies,0,1,0,0,0.0746302468496513,0.40262730392546,r211229e
276,2021-11-25,European Central Bank,Frank Elderson: When you need change to preserve continuity - climate emergency and the role of law,1,1,1,1,1.74659020359612,0.75341080130686,r211130e
277,2021-11-25,Deutsche Bundesbank,Claudia Buch: The Deutsche Bundesbank's 2021 Financial Stability Review,1,1,1,1,0.715000144841901,0.50076820589797,r211130l
278,2021-11-25,Bank of England,Charlotte Gerken: The PRA's role in improving the processes that support insurers' investment,1,1,1,0,0.355909695843568,0.44125245958815,r211130s
279,2021-11-25,Central Bank of Kenya,Patrick Njoroge: Rethinking economic and business sustainability in disruptive times,0,1,0,1,0.44408205158347,0.51167802328744,r211213p
280,2021-11-24,Bank of Italy,"Alessandra Perrazzelli: Italy is back on track - recovery, resilience and attractiveness",0,1,0,0,0.175560559306306,0.3013989900429,r211208l
281,2021-11-24,Central Bank of the Philippines,Benjamin E Diokno: Leadership talk - transformation amidst changes and challenges,1,0,0,0,0.0354645791140215,0.42148160063951,r211230k
282,2021-11-24,Bank Indonesia,Perry Warjiyo: Rise and be optimistic - synergy and innovation for economy recovery,1,1,1,0,0.538629864243453,0.38571773020336,r220104a
283,2021-11-23,Monetary Authority of Singapore,"Ravi Menon: ""Chongqing connectivity in digitalisation and sustainability""",1,0,1,0,1.16581889161961,0.40058797281636,r211125c
284,2021-11-23,Central Bank of Ireland,Gabriel Makhlouf: Inflation dynamics in a pandemic - maintaining vigilance and optionality,0,1,1,0,0.17595123044021,0.39016043253135,r211125d
285,2021-11-23,Bank of Canada,Paul Beaudry: Financial stability through the pandemic and beyond,1,1,1,1,0.657526871879234,0.5393715952889,r211125h
286,2021-11-23,Central Bank of the Philippines,Benjamin E Diokno: Sustainability in investing,1,0,0,1,1.4277065362972,0.53564754733026,r211230j
287,2021-11-18,Central Bank of Ireland,Ed Sibley: Disruption in financial services - navigating the winds of change,0,1,1,1,0.628425305987968,0.55815517436861,r211119b
288,2021-11-17,Monetary Authority of Singapore,Ravi Menon: Singapore as a centre for fund-raising in Asia,1,0,0,0,0.278472068616328,0.30228352502266,r211119a
289,2021-11-17,European Central Bank,"Isabel Schnabel: Reflation, not stagflation",1,1,1,0,0.295744547120741,0.38342433465715,r211123j
290,2021-11-17,Deutsche Bundesbank,Claudia Buch: Fiscal and monetary responses and financial stability,0,1,1,1,0.512504420511763,0.50224855377531,r211125a
291,2021-11-17,Monetary Authority of Singapore,Lawrence Wong: Keynote address - Morgan Stanley's 20th Asia Pacific Summit,0,1,1,1,1.07300645167353,0.57313209219945,r221104o
292,2021-11-16,Reserve Bank of India,Shaktikanta Das: Contours of economic recovery,1,0,0,0,0.091061626041039,0.35306432514317,r211128i
293,2021-11-15,European Central Bank,Luis de Guindos: Recovery from the pandemic crisis – challenges for the financial sector,1,0,0,0,0.26603811861329,0.41306659349975,r211123i
294,2021-11-15,Reserve Bank of India,Michael Debabrata Patra: BRICS - From acronym to global economic powerhouse,1,1,1,0,0.00964243004759123,0.37319508631183,r211128h
295,2021-11-15,Bank of Japan,Haruhiko Kuroda: Japan's economy and monetary policy,0,1,1,0,0.35102998969847,0.31620305650869,r211130j
296,2021-11-12,European Central Bank,Philip R Lane: The future of the EU fiscal governance framework - a macroeconomic perspective,1,0,0,0,0.0464544461516748,0.29070900045318,r211123g
297,2021-11-11,Central Bank of Ireland,"Gabriel Makhlouf: Innovation, disruption and change - the great disintermediation",1,1,1,1,0.886517379294513,0.61709325688317,r211112k
298,2021-11-11,Central Bank of the Philippines,Benjamin E Diokno: The role of real estate practitioners in advancing sustainable growth in the new normal,1,0,0,0,0.0138240240774321,0.40221823824354,r211216e
299,2021-11-10,Bank of Italy,Ignazio Visco: An overview of the work of the G20 under the Italian presidency  ,1,1,1,1,0.590892650911134,0.51743706785079,r211201c
300,2021-11-10,The People's Bank of China,Yi Gang: Speech – Conference of the Bank of Finland Institute for Emerging Economics,1,0,0,0,-0.0229702475255423,0.44887408267466,r211213f
301,2021-11-09,European Central Bank,Christine Lagarde: Welcome address,1,1,1,0,0.507267701848171,0.44578052940865,r211123d
302,2021-11-07,Central Bank of Ireland,Ed Sibley: Remarks – National Supervisors Forum AGM,0,1,1,0,0.478734652070416,0.40976345883137,r211109c
303,2021-11-05,Banco de Portugal,Mário Centeno: Global capital markets - understanding the future,1,0,0,0,0.32331998256787,0.42964511974962,r211130o
304,2021-11-04,Monetary Authority of Singapore,Ravi Menon: An effective and inclusive transition to net zero  ,1,1,1,1,1.30805143090749,0.60282802967948,r211109b
305,2021-11-04,Bank of Greece,Yannis Stournaras: Climate crisis - action in central banking,1,1,1,1,1.66628268720189,0.69709206312617,r211213m
306,2021-11-04,Central Bank of Kenya,Patrick Njoroge: Greening Kenya's banking sector,1,1,1,1,1.43296466711547,0.65801607335393,r211213o
307,2021-11-03,Bank of England,Andrew Bailey: Laying the foundations for a net zero financial system,1,1,1,1,2.23654537947732,0.81581812588634,r211105k
308,2021-11-03,European Central Bank,Christine Lagarde: Learning from Lisbon - recovery and resilience in Europe,1,1,1,0,0.513082649375808,0.41806319641137,r211118e
309,2021-11-03,European Central Bank,Frank Elderson: The NGFS Glasgow Declaration – From a coalition of the willing to a coalition of the committed ,1,1,1,1,1.85087356452462,0.69567600790719,r211118f
310,2021-11-03,National Bank of the Republic of Austria,Robert Holzmann: Viewing the future from the population-consumption-environment nexus  ,0,1,1,1,0.399421785017652,0.53977805044305,r211208o
311,2021-11-02,Reserve Bank of India,Mahesh Kumar Jain: Governance and prudential supervision of financial institutions - recent initiatives,0,1,0,0,0.0509814419306972,0.42939323414471,r211105i
312,2021-11-02,European Central Bank,Frank Elderson: Forests and finance,1,1,1,1,1.69636499284404,0.71222905751124,r211123a
313,2021-10-26,Deutsche Bundesbank,Claudia Buch: 10 years later - where are we?,0,1,1,0,0.162533015168843,0.48127566105627,r211104a
314,2021-10-26,Bank of France,"François Villeroy de Galhau: Central banks and climate - not the only game in town, but more committed than ever ",1,1,1,1,1.46278341969182,0.67646570731166,r211114c
315,2021-10-25,Deutsche Bundesbank,"Claudia Buch: The changing landscape of capital flows - new patterns, actors and regulatory aspects",1,1,1,1,0.476367330306101,0.53385845707696,r211102a
316,2021-10-25,Central Bank of Malaysia,Jessica Chew Cheng Lian: Opening remarks - World Bank's Sustainable ExchangE Development Series (SEEDS),1,1,1,1,0.838034384411899,0.57618292145506,r211109i
317,2021-10-25,Central Bank of Norway,Ida Wolden Bache: Climate change and central banking – a Nordic perspective,1,1,1,1,1.54006097845574,0.70052745163317,r211112g
318,2021-10-25,Bank of Spain,Pablo Hernández de Cos: Testimony before the Parliamentary Budget Committee,0,1,1,0,0.415815556560007,0.36337046776793,r211130u
319,2021-10-25,Bank of Italy,Ignazio Visco: Awards ceremony for the G20 TechSprint on green and sustainable finance,1,1,1,1,1.70239627564525,0.77715879028512,r211201b
320,2021-10-22,Reserve Bank of India,Rajeshwar Rao: Chasing the horizon,1,0,0,0,-0.461785460991666,0.36937238601212,r211104b
321,2021-10-21,Bank of Italy,Ignazio Visco: 2021 World Savings Day,0,1,0,0,0.177922463460758,0.3749793870533,r211201a
322,2021-10-21,The People's Bank of China,Yi Gang: Speech – Conference on G-SIFIs of Financial Street Forum 2021,1,0,1,0,0.393380520641193,0.48588411156953,r211213d
323,2021-10-21,Bank of Lithuania,"Gediminas Šimkus: Speech at Economics Conference ""Creating Pathways Towards the Green Economy""",1,1,1,1,2.02606711400765,0.81973258631648,r211223c
324,2021-10-21,Bank of Lithuania,Gediminas Šimkus: Creating pathways towards the green economy,1,1,1,1,2.04330593576198,0.81722486802861,r220112a
325,2021-10-20,Bank of England,Sarah Breeden: Driving different decisions today - putting climate scenarios into action,1,1,1,1,2.28639569524993,0.78115843547682,r211105j
326,2021-10-20,Central Bank of Norway,Øystein Olsen: Monetary policy strategy - from mandate to decisions,1,1,1,0,0.0267942279777915,0.37635079166335,r211112f
327,2021-10-20,Bank of Spain,Margarita Delgado: Economic and regulatory support policies and exit strategies,1,0,0,0,0.155980485488474,0.37122294758645,r211115c
328,2021-10-20,European Central Bank,Frank Elderson: Overcoming the tragedy of the horizon: requiring banks to translate 2050 targets into milestones,1,1,1,1,1.35418868573467,0.56137392342371,r211118d
329,2021-10-20,The People's Bank of China,Yi Gang: Speech - G30 International Banking Seminar,1,0,1,1,0.628231209419043,0.50620015954751,r211210b
330,2021-10-20,The People's Bank of China,Yi Gang: Speech - Giving full play to finance and promoting more efficient and resilient economic development,1,0,0,0,0.192241781518802,0.38679139837678,r211213b
331,2021-10-20,The People's Bank of China,Guo Shuqing: Putting People's interests first and supporting high-quality development,1,0,0,0,0.106008688366441,0.3821912162986,r211213c
332,2021-10-19,Hong Kong Monetary Authority,Edmond Lau: LIBOR transition and sustainable finance,1,1,1,0,0.569860282867773,0.46112726473347,r211109f
333,2021-10-19,European Central Bank,Frank Elderson: The role of supervisors and central banks in the climate crisis,1,1,1,1,1.641209759358,0.71507594905777,r211118b
334,2021-10-19,Bank of Finland,Olli Rehn: Monetary policy in the emerging post-pandemic context,0,1,1,0,0.30285499263892,0.39246556291384,r211217e
335,2021-10-18,Federal Reserve System,Randal K Quarles: Financial stability and coordination in times of crisis,0,1,0,0,0.437698341927365,0.46141895550492,r211105c
336,2021-10-18,Bank of Italy,Luigi Federico Signorini: Ensuring a prosperous future for people and the planet,1,1,1,1,0.921338238509654,0.60362472913123,r211201e
337,2021-10-16,European Central Bank,Christine Lagarde: Globalisation after the pandemic,1,1,1,0,0.495753042854141,0.43659367900442,r211118a
338,2021-10-15,Bank of Italy,Ignazio Visco: Statement - meeting of the Development Committee,1,1,1,1,0.861377795393756,0.55392563952353,r211116c
339,2021-10-14,Bank of Mauritius,Harvesh Seegolam: Launch of the Bank of Mauritius Climate Change Centre,1,1,1,1,2.44966687661212,0.86211292086732,r211021d
340,2021-10-14,Bank of France,Denis Beau: The industry of confidence - how to build the financial sector of tomorrow,1,0,0,1,0.482260545290625,0.51483768480501,r211114d
341,2021-10-14,European Central Bank,Christine Lagarde: IMFC Statement,1,1,1,0,0.515466474619482,0.41056754694931,r211116g
342,2021-10-13,Bank of Italy,Ignazio Visco: Fourth G20 Finance Ministers and Central Bank Governors meeting,0,0,0,1,0.604486453218288,0.51421520498163,r211116b
343,2021-10-12,Bank of France,François Villeroy de Galhau: Monetary strategy and inflation in Europe - what's new?,0,1,1,0,0.436614248963594,0.42863392440631,r211102c
344,2021-10-12,European Central Bank,Christine Lagarde: The contribution of finance to combating climate change,1,1,1,1,1.90183513577218,0.76877957875704,r211116f
345,2021-10-11,European Central Bank,Philip R Lane: The monetary policy toolbox and the effective lower bound,0,1,0,0,0.253062751366996,0.36255499765354,r211116e
346,2021-10-11,Banco de Portugal,Mário Centeno: Opening remarks - Banco de Portugal Online Conference on Financial Stability 2021,1,1,1,1,1.13141753405815,0.64844279976235,r211130m
347,2021-10-07,Bank of Canada,Tiff Macklem: The long and short of it - a balanced vision for the international monetary and financial system,0,1,0,0,-0.0997834946381893,0.36589914690804,r211008c
348,2021-10-07,Federal Reserve System,Lael Brainard: Building climate scenario analysis on the foundations of economic research,1,1,1,1,1.85860684753202,0.7596437296088,r211012k
349,2021-10-07,Central Bank of Ireland,Sharon Donnery: The importance of data - statistics during the pandemic and beyond,0,1,1,1,0.886890976181635,0.58770238492362,r211109a
350,2021-10-07,European Central Bank,Isabel Schnabel: Prospects for inflation - sneezes and breezes,0,1,1,0,0.172104978308266,0.3573373606034,r211114f
351,2021-10-07,National Bank of the Republic of Austria,"Robert Holzmann: Climate protection - state of play, division of labor, steps forward    ",1,1,1,1,1.4354011305812,0.7549738314527,r211208p
352,2021-10-06,Bank of Japan,Haruhiko Kuroda: Hopes for the Japanese and U.S. business communities - economic recovery from the COVID-19 crisis and efforts to address climate change,0,1,1,0,0.672117842283096,0.46739176087055,r211008a
353,2021-10-05,European Central Bank,Christine Lagarde: Dynamic regions at the heart of a strong Europe,1,1,1,1,0.814888857200246,0.51714384780081,r211107e
354,2021-10-04,Bank of England,Charlotte Gerken: Adaptability and resilience in the mutuals sector,1,1,1,1,0.938576559646936,0.52563960618314,r211104d
355,2021-09-30,Banco de Portugal,Mário Centeno: The recovery of the European economy in the post-pandemic context – challenges and opportunities for the financial system,1,1,1,1,0.602784120652685,0.51849762963816,r211012h
356,2021-09-30,European Central Bank,Fabio Panetta: Cyber risks and the integrity of digital finance,0,0,0,1,0.40318191743774,0.50696672733492,r211107c
357,2021-09-30,Bank of Italy,Ignazio Visco: The G20 presidency programme on sustainable finance,1,1,1,1,1.31100414726187,0.64299411826665,r211116a
358,2021-09-28,Deutsche Bundesbank,Claudia Buch: The corona pandemic – economic consequences and economic policy responses,0,1,1,0,0.531271118630544,0.49459307834385,r211012j
359,2021-09-28,European Central Bank,Christine Lagarde: Monetary policy during an atypical recovery,1,0,1,0,0.382562196836215,0.36435811327102,r211107b
360,2021-09-28,Hong Kong Monetary Authority,"Eddie Yue: Towards a smarter, greener and more inclusive financial system",1,1,1,1,0.783404075846334,0.5278224614292,r211109d
361,2021-09-27,Bank of Japan,Haruhiko Kuroda: Japan's economy and monetary policy,0,1,1,0,0.411739586429738,0.36888529430681,r210928c
362,2021-09-27,Bank of Thailand,Sethaput Suthiwartnarueput: Creating a resilient future with sustainable banking,1,1,1,1,1.63430695549363,0.70723997551467,r211203d
363,2021-09-24,Deutsche Bundesbank,"Claudia Buch: Central bank independence - mandates, mechanisms, and modifications",1,1,1,1,0.511391547473574,0.51124190602693,r211021b
364,2021-09-24,European Central Bank,Philip R Lane: Structural change and central banking - some research priorities,1,0,0,0,0.209851024098019,0.46151369032438,r211107a
365,2021-09-23,Bank of France,Denis Beau: Bank capital regulation post-COVID,1,1,1,1,0.595655052757192,0.50072928327046,r210924g
366,2021-09-23,European Central Bank,Frank Elderson: Integrating the climate and environmental challenge into the missions of central banks and supervisors,1,1,1,1,1.57884242352479,0.70094216677489,r210925b
367,2021-09-22,Reserve Bank of India,"Shaktikanta Das: Beyond COVID - towards a stronger, inclusive and sustainable economy",1,1,1,0,0.571093608419911,0.49438232124515,r210924b
368,2021-09-22,Bank of England,Sam Woods: Prudentist  ,0,1,1,1,0.719482934589401,0.58473570671282,r210924e
369,2021-09-22,Central Bank of the Russian Federation,Elvira Nabiullina: Current problems in the post-pandemic economic recovery,1,1,1,0,0.186162102542822,0.43662149427238,r211216l
370,2021-09-21,Central Bank of Malaysia,Abdul Rasheed Ghaffour: Closing keynote address - 2021 Malaysian Banking and Finance Summit,1,1,1,0,0.474883575531948,0.49327812434281,r211109g
371,2021-09-17,Central Bank of Ireland,"Gabriel Makhlouf: ""Slack, bottlenecks, and post-pandemic inflation""",0,1,1,0,0.245731502054976,0.38407498795128,r210923b
372,2021-09-17,Bank of Spain,Pablo Hernández de Cos: The European Central Bank's new monetary policy strategy,0,1,1,0,0.131616972538771,0.35709130553789,r210923d
373,2021-09-17,Central Bank of the Russian Federation,Elvira Nabiullina: Speech - 18th International Banking Forum,1,0,1,0,0.0566667310068592,0.43818134806994,r211216m
374,2021-09-16,Reserve Bank of India,Rajeshwar Rao: Heed to Heal - Climate Change is the Emerging Financial Risk,1,1,1,1,2.24621505982623,0.79594148437102,r210921d
375,2021-09-15,National Bank of the Republic of Austria,"Robert Holzmann: Raising r* - Why, how, and if not now, when?",0,1,1,0,0.232538772737706,0.43966115692565,r211208n
376,2021-09-14,Deutsche Bundesbank,Sabine Mauderer: Sustainable finance and the availability of good quality data,1,0,1,1,1.22855899952243,0.55917099622732,r210915a
377,2021-09-14,Bank of France,François Villeroy de Galhau: Speech -  International Conference on Statistics for Sustainable ,1,1,1,1,1.22280354574838,0.64031537008632,r210916d
378,2021-09-10,Bank of Finland,Olli Rehn: New avenues for monetary policy  ,0,1,1,0,0.437749773164761,0.4360717079746,r210916b
379,2021-09-10,Bank of France,François Villeroy de Galhau: The Banking Union ─ time to move forward again,1,0,0,0,-0.00959943012365053,0.32040163845127,r210921a
380,2021-09-10,Deutsche Bundesbank,Claudia Buch: The coronavirus pandemic as an exogenous shock to the financial industry,0,1,1,0,0.420466987390867,0.48719925594967,r211021a
381,2021-09-09,Central Bank of Malaysia,Abdul Rasheed Ghaffour: Opening remarks - World Halal Business Conference 2021,0,1,1,0,0.532151706252074,0.44015828822896,r210910c
382,2021-09-09,Reserve Bank of Australia,Guy Debelle: Priorities of EMEAP and update on Global FX Code of Conduct,1,1,1,0,0.564150051383297,0.48019134052099,r210910d
383,2021-09-08,Monetary Authority of Singapore,Ravi Menon: What we need to do to make green finance work,1,1,1,1,2.10009980183676,0.72455333583571,r210909d
384,2021-09-01,Bank of Japan,Masazumi Wakatabe: Japan's economy and monetary policy,0,1,1,1,0.644846617016437,0.5353926299672,r210902b
385,2021-09-01,Bank of Japan,"Goushi Kataoka: Economic activity, prices, and monetary policy in Japan",0,1,1,0,0.178130699831672,0.36361866785873,r211203b
386,2021-08-25,Bank of Japan,"Toyoaki Nakamura: Economic activity, prices and monetary policy in Japan",0,1,1,1,0.618491640324321,0.52730622011865,r210903c
387,2021-08-25,Bank of Thailand,Sethaput Suthiwartnarueput: From resiliency to recovery and beyond - central bank policies for an uncertain world,1,1,1,0,0.00873254744693683,0.40987189803377,r210909a
388,2021-08-23,Central Bank of Malaysia,Adnan Zaylani Mohamad Zahid: Launch of the World Bank's Islamic Trade Finance Report,0,1,1,0,0.651359070196878,0.4690441436582,r211230b
389,2021-08-17,Central Bank of the Philippines,Benjamin E Diokno: Strengthening banking sector resilience through good governance,0,1,0,0,0.0922115595212396,0.41416635525618,r211214k
390,2021-08-04,Central Bank of Malaysia,Adnan Zaylani Mohamad Zahid: Sustainable finance,1,1,1,1,0.966259135088462,0.54643043973619,r210804e
391,2021-07-29,Central Bank of the Philippines,Benjamin E Diokno: 2021 BSP Outstanding Stakeholders' Appreciation Ceremony ,1,0,0,0,-0.129731765724488,0.36691223576671,r211214j
392,2021-07-27,Bank of Japan,Haruhiko Kuroda: The Bank of Japan's strategy on climate change,1,1,1,1,2.07219967891374,0.79328979271936,r210804d
393,2021-07-27,Central Bank of Kenya,Patrick Njoroge: Bend but do not break,1,1,1,1,0.641100703479567,0.5443215509468,r211213j
394,2021-07-23,Bank of Mexico,Alejandro Díaz de León: Remarks - The next global financial cycle in a divergent global economy,1,0,1,0,0.401093925754601,0.48827737289953,r210727b
395,2021-07-21,Bank of Japan,Masayoshi Amamiya: Japan's economy and monetary policy,0,1,1,1,0.803732736406462,0.54231266092188,r210721a
396,2021-07-20,Central Bank of Malta,Edward Scicluna: Price stability and beyond – understanding the impact of the ECB's Strategy Review,0,1,1,0,0.633588979804303,0.46185101778442,r210722a
397,2021-07-19,Bank of France,Denis Beau: What will the bank of the 21st century look like?,0,1,0,0,0.428455196102477,0.46585930943983,r210722g
398,2021-07-16,Central Bank of Ireland,Gabriel Makhlouf: European Central Bank's New Strategy,0,1,1,0,0.34499682786653,0.44483822239052,r210720a
399,2021-07-15,Central Bank of the Philippines,Benjamin E Diokno: Bangko Sentral ng Pilipinas' monetary policies amid the pandemic and vision beyond Covid-19 - journey through digitalization and financial inclusion,0,1,1,0,0.178861273706161,0.4424837908249,r210722d
400,2021-07-14,European Central Bank,Isabel Schnabel: A new strategy for a changing world,1,1,1,0,0.55219048748676,0.4806476263975,r210714c
401,2021-07-14,Central Bank of Malaysia,Adnan Zaylani Mohamad Zahid: Leaders setting the direction for change,1,1,1,1,0.794368996513259,0.56522661409721,r210714e
402,2021-07-14,Bank of Mexico,Alejandro Díaz de León: Remarks - How can central bankers and supervisors support climate risks and green finance and manage risks?,1,1,1,1,1.29131763482888,0.61753006019967,r210727a
403,2021-07-11,European Central Bank,"Christine Lagarde: Climate change and central banks - analysing, advising and acting",1,1,1,1,2.3587102014498,0.80637744117992,r210712b
404,2021-07-09,Bank of Italy,Ignazio Visco: Introductory remarks - Annual Conference of the Global Forum on Productivity,0,1,0,1,0.525175254348298,0.50348726660038,r210712c
405,2021-07-09,Bank of Spain,Pablo Hernández de Cos: The value of the European project in today's global landscape,0,1,1,0,0.741709645726225,0.48804663751508,r210714b
406,2021-07-08,European Central Bank,Christine Lagarde: Press Conference,1,1,1,0,0.474341037348096,0.43439060907951,r210709a
407,2021-07-08,Bank of Finland,"Olli Rehn: A European and Rawlsian view on inequality, inclusive growth and monetary policy",1,1,1,0,0.267461883850896,0.43556981701897,r210713b
408,2021-07-08,Netherlands Bank,Klaas Knot: On financing the energy transition,1,1,1,1,1.79729134294894,0.70656644895793,r211229r
409,2021-07-06,Bank of Italy,Ignazio Visco: Speech - Annual Meeting of the Italian Banking Association,0,1,1,0,0.451285789703409,0.49029093111801,r210713a
410,2021-07-06,Bank of Spain,Pablo Hernández de Cos: The Spanish banking sector - over one year of fallout from the pandemic,0,1,1,0,0.387308987014984,0.39464494626551,r210714a
411,2021-07-06,Bank of France,Denis Beau: Building an appropriate climate stress testing framework for capital markets,1,1,1,1,2.28715248083687,0.70437350704785,r210714g
412,2021-07-05,Deutsche Bundesbank,Claudia Buch: Coordinating climate policies internationally - What's the state of play? And where are we heading?,1,1,1,1,1.64665550890219,0.64503658596166,r210705n
413,2021-07-02,Central Bank of Ireland,Sharon Donnery: The debt dangers,0,1,1,0,0.444835353177896,0.42732874323675,r210705k
414,2021-07-01,Bank of Finland,Marja Nykänen: Opening remarks,1,1,1,1,2.10289542385234,0.80382971995203,r210702f
415,2021-07-01,Bank of Finland,"Olli Rehn: It's the resilience, smarty! - Lessons of the COVID-19 crisis for systemic risk analysis and financial sector policies",0,1,1,0,0.323930553978123,0.46590901412221,r210702g
416,2021-07-01,Deutsche Bundesbank,Jens Weidmann: Monetary policy and the role of central banks – an outlook,0,1,1,0,0.535593762699824,0.46371912720178,r210809b
417,2021-06-29,European Central Bank,Christine Lagarde: Financing a green and digital recovery,1,1,1,1,1.76240048801767,0.56149059806414,r210702c
418,2021-06-29,Reserve Bank of New Zealand,"Adrian Orr: Working as one, towards our ultimate purpose",1,1,1,1,1.0662349031559,0.56852379281172,r210705d
419,2021-06-29,Bank of France,François Villeroy de Galhau: Roads for the future - central bank digital currency (CBDC) and innovative payments,0,0,1,0,0.389870802827306,0.46161277179468,r210705e
420,2021-06-29,Monetary Authority of Singapore,Ravi Menon: Data and technology for climate action ,1,1,1,1,1.72630876943342,0.62423951057276,r210705j
421,2021-06-28,European Central Bank,Luis de Guindos: Euro area banks in the recovery,1,1,1,1,0.692320728921716,0.54492840672855,r210702b
422,2021-06-28,Bank of Spain,"Pablo Hernández de Cos: Central banks at the frontline of the COVID-19 crisis - weathering the storm, spurring the recovery",0,1,1,1,0.528930966260019,0.51668491428603,r210702h
423,2021-06-28,Banco de Portugal,Mário Centeno: Introductory statement at the Conference of the Governors of Mediterranean Central Banks,0,1,0,0,0.341415945445754,0.470361316323,r210705a
424,2021-06-23,Central Bank of Malaysia,Nor Shamsiah Mohd Yunus: Keynote address - JC3 Flagship Conference ,1,1,1,1,1.57357361538512,0.69959785222134,r210624b
425,2021-06-22,Bank of France,Denis Beau: Financial supervisory and regulatory policy coordination - new issues and challenges,0,1,1,1,0.419228964649994,0.51405164835323,r210702m
426,2021-06-18,Reserve Bank of India,Mahesh Kumar Jain: Building a more resilient financial system in India through governance improvements,0,1,1,0,0.425484491969315,0.49040349513864,r210817a
427,2021-06-17,Bank of Italy,"Ignazio Visco: Closing keynote address - ""2021 IIF G20 Conference - The G20 Agenda Under the Italian Presidency""",0,0,1,1,0.626055020160596,0.5292321501596,r210621a
428,2021-06-16,European Central Bank,Frank Elderson: Patchy data is a good start - from Kuznets and Clark to supervisors and climate,1,1,1,1,2.17848633122039,0.70856700035395,r210616b
429,2021-06-15,Bank of England,Anna Sweeney: Solvency II Review - protecting policyholders while improving the regime,0,1,0,0,0.276495497371557,0.46625919110457,r210615f
430,2021-06-14,European Central Bank,Isabel Schnabel: From market neutrality to market efficiency,1,1,1,1,1.61220684727963,0.73152202229812,r210614a
431,2021-06-14,Bank of Spain,Pablo Hernández de Cos: What will be the impact of climate transition on monetary policy?,1,1,1,1,2.01566439854353,0.80868004098908,r210615a
432,2021-06-11,Federal Reserve System,Randal K Quarles: Disclosures and data - building strong foundations for addressing climate-related financial risks,1,1,1,1,2.00244902780335,0.68350888321536,r210712a
433,2021-06-11,Bank of Korea,Juyeol Lee: 71st anniversary of the Bank of Korea,1,1,1,1,0.391648763449423,0.51144853611541,r211213k
434,2021-06-10,Central Bank of Malaysia,Marzunisham Omar: Transforming organisational learning in challenging times,0,1,0,1,0.616069357468997,0.50720690172551,r210610g
435,2021-06-10,The People's Bank of China,Yi Gang: Keynote speech - 13th Lujiazui Forum,1,0,1,1,0.750844790787147,0.53879443001119,r211229h
436,2021-06-10,The People's Bank of China,Liu Guiping: On leveraging the financial market to achieve the goal of carbon peaking and carbon neutrality,1,1,1,1,1.14416948665106,0.55463288190404,r211229i
437,2021-06-10,The People's Bank of China,Pan Gongsheng: Situation and development of China's foreign exchange market,1,1,0,0,-0.263690575191966,0.27899233597356,r211229j
438,2021-06-09,Monetary Authority of Singapore,Ravi Menon: Being the change we want to see - a sustainable future,1,1,1,1,2.21478797226662,0.74539498663887,r210609g
439,2021-06-04,Bank of Spain,"Pablo Hernández de Cos: Remarks – Panel ""What are the policies currently considered by central banks, regulators and supervisors – and their challenges – to address climate change?""",1,1,1,1,2.02188006958313,0.73915074791645,r210604d
440,2021-06-04,Bank of Italy,Ignazio Visco: The conference messages in light of the G20 Presidency programme,1,1,1,1,1.73297722603826,0.75432155964032,r210607b
441,2021-06-04,Central Bank of Malaysia,Nor Shamsiah Mohd Yunus: Remarks - Green Swan 2021 Global Virtual Conference ,1,1,1,1,1.72206664251944,0.68945716753698,r210609a
442,2021-06-03,Bank of England,Andrew Bailey: Tackling climate for real - progress and next steps  ,1,1,1,1,1.74046995116781,0.71048970408359,r210604b
443,2021-06-03,European Central Bank,Frank Elderson: The embrace of the horizon - forcefully moving with the changing tide for climate action in financial sector policies,1,1,1,1,1.49431610938247,0.66371566394713,r210604c
444,2021-06-03,Bank of France,Sylvie Goulard: Speech - Green Swan conference,1,1,1,1,1.60823543797466,0.77101398314271,r210610a
445,2021-06-02,Bank of France,François Villeroy de Galhau: Never too much and never too many - how to transform global discussion into global action against climate change,1,1,1,1,1.66514697382418,0.68958021704023,r210602b
446,2021-06-02,Deutsche Bundesbank,"Jens Weidmann: Climate risks, financial markets and central banks' risk management",1,1,1,1,1.33601945402184,0.63930683397894,r210603a
447,2021-06-02,Bank of Mexico,Alejandro Díaz de León: What is the true resilience of our financial systems to climate change with the buffers we currently have?,1,1,1,1,1.04060477005067,0.57167273374813,r210610b
448,2021-06-01,Bank of England,Andrew Bailey: Tackling climate for real - the role of central banks,1,1,1,1,1.75892265529271,0.76837557541518,r210602a
449,2021-05-31,Bank of Italy,Ignazio Visco: Overview of economic and financial developments in Italy,1,1,1,0,0.366762836225744,0.44241334297253,r210607a
450,2021-05-31,Sveriges Riksbank,Stefan Ingves: New financial environment - how is the Riksbank meeting the new challenges?,0,1,0,0,-0.0654146445310237,0.38750956291659,r210609b
451,2021-05-31,Bank of Greece,"Yannis Stournaras: Thoughts on climate neutrality, circularity and sustainable finance",1,1,1,1,2.05214697622511,0.77540390703055,r211229d
